name,id
Allium triquetrum,74902
Allium triquetrum L.,74902
Allium tuberosum,4683
Allium clarkei Hook.f.,4683
Allium clarkei,4683
Allium tuberosum Rottler ex Spreng.,4683
"Allium uliginosum D.Don, 1827, non Ledeb., 1829, nec Kanitz, 1863",4683
Allium ursinum,4684
Allium ursinum L.,4684
ramson,4684
wild garlic,4684
Allium ursinum subsp. ursinum,1198657
Allogromia laticollaris,71427
Alnus firma,109059
Alnus firma Siebold & Zucc.,109059
Alnus glutinosa,3517
Alnus glutinosa (L.) Gaertn.,3517
Alnus glutinosa subsp. glutinosa,2004886
Alocasia macrorrhizos,4456
Alocasia macrorrhiza,4456
Alocasia macrorrhizos (L.) G.Don,4456
ape,4456
cunjevoi,4456
giant taro,4456
malanga,4456
Aloe arborescens,45385
Aloe arborescens Mill.,45385
Aloe arborescens var. natalensis (J.M.Wood & M.S.Evans) A.Berger,45386
Aloe arborescens var. natalensis,45386
Aloe vera,34199
acibar,34199
Aloe barbadensis Mill.,34199
Aloe barbadensis,34199
aloe-vera,34199
Aloe vera (L.) Burm.f.,34199
babosa,34199
Barbados aloe,34199
Aloe vera var. chinensis (Haw.) A.Berger,590718
Aloe vera var. chinensis,590718
Alonsoa meridionalis,106274
Alonsoa meridionalis (L.f.) Kuntze,106274
Alopecurus myosuroides,81473
Alopecurus agrestis L.,81473
Alopecurus agrestis,81473
Alopecurus myosuroides Huds.,81473
Alopias vulpinus,7852
"Alopias vulpinus (Bonnaterre, 1788)",7852
sea fox,7852
swiveltail,7852
thintail thresher,7852
thresher,7852
thresher shark,7852
whip-tail shark,7852
Alosa sapidissima,34773
"Alosa sapidissima (Wilson, 1811)",34773
American shad,34773
Clupea sapidissima,34773
"Clupea sapidissima Wilson, 1811",34773
Alouatta belzebul,30590
Alouatta nigerrima,30590
black-and-red howler monkey,30590
red-handed howler monkey,30590
Alouatta belzebul belzebul,182257
Alouatta caraya,9502
black howler monkey,9502
Alouatta palliata,30589
mantled howler monkey,30589
Alouatta palliata aequatorialis,182252
Alouatta pigra,182253
"Alouatta pigra Lawrence, 1933",182253
Alouatta sara,121123
"Alouatta sara Elliot, 1910",121123
Alouatta seniculus sara,121123
Bolivian red howler monkey,121123
Alouatta seniculus,9503
howler monkey,9503
red howler monkey,9503
Alouatta seniculus seniculus,182254
Alpinia hainanensis,125259
Alpinia hainanensis K.Schum.,125259
cao dou kou,125259
Alpinia oblongifolia,359415
Alpinia oblongifolia Hayata,359415
Alstroemeria ligtu subsp. ligtu,208882
Alternanthera ficoidea,326744
Alternanthera ficoidea (L.) P.Beauv.,326744
Alternanthera tenella Colla,326744
Alternanthera tenella,326744
sanguinarea,326744
Alternanthera philoxeroides,381410
Alternanthera philoxeroides (Mart.) Griseb.,381410
Alternanthera pungens,240021
Achyranthes repens L.,240021
Achyranthes repens,240021
Alternanthera repens (L.) Link,240021
Alternanthera repens,240021
Alternanthera sessilis,221762
"Alternanthera sessilis (L.) DC., 1813",221762
Alternaria alternata,5599
"Alternaria alternata (Fr.) Keissl., 1912",5599
Alternaria sp. AltIEIHBT,5599
Alternaria sp. Ao34,5599
Alternaria sp. Ao41,5599
Alternaria sp. JZ017,5599
Alternaria sp. M2-2,5599
Alternaria sp. XJU-1,5599
"Alternaria tenuis Nees, 1817",5599
Alternaria tenuis,5599
ATCC 66981 [[Alternaria tenuis]],5599
CBS 916.96 [[Alternaria tenuis]],5599
EGS 34-016 [[Alternaria tenuis]],5599
IMI 254138 [[Alternaria tenuis]],5599
Torula alternata,5599
Alternaria alternata f. sp. mali,1970213
Alternaria brassicae,29911
Alternaria brassicicola,29001
"Alternaria brassicicola (Schwein.) Wiltshire, 1947",29001
Alternaria sp. Ao14,29001
Helminthosporium brassicicola,29001
Alternaria brassicicola ATCC 96836,622360
Alternaria citri,135859
Alternaria longipes,160389
Alternaria solani,48100
"Alternaria solani Sorauer, 1896",48100
Alternaria solani f. sp. lycopersici,1261142
Alternaria sp. HB186,390511
Alternaria tenuissima,119927
Alternaria sp. Ao18,119927
Alternaria sp. Ao8,119927
Alternaria sp. L5-4,119927
"Alternaria tenuissima (Kunze) Wiltshire, 1933",119927
"Helminthosporium tenuissimum Kunze, 1818",119927
Helminthosporium tenuissimum,119927
Pestalotia sp. NW679,119927
Alvinella pompejana,6376
"Alvinella pompejana Desbruyeres & Laubier, 1980",6376
Alyssum lesbiacum,226033
Alyssum lesbiacum (Candargy) Rech.f.,226033
"Odontarrhena lesbiaca P.Candargy, 1897",226033
Odontarrhena lesbiaca,226033
Alyssum montanum,226036
"Alyssum montanum L., 1753",226036
Alyssum montanum subsp. pagense Hayek,1366923
Alyssum montanum subsp. pagense,1366923
Amanita muscaria,41956
fly agaric,41956
Amanita muscaria var. guessowii Koide BX008,1457510
Amaranthus albus,124760
Amaranthus albus L.,124760
tumbleweed amaranth,124760
Amaranthus blitum,338571
Amaranthus blitum L.,338571
"Amaranthus blitum subsp. emarginatus (Salzm. ex Uline & W.L.Bray ) Carretero, Munoz Garm. & Pedrol, 1987",2071396
Amaranthus blitum subsp. emarginatus,2071396
Amaranthus caudatus,3567
amaranth,3567
Amaranthus caudatus L.,3567
Inca-wheat,3567
jataco,3567
love-lies-bleeding,3567
Amaranthus cruentus,117272
African-spinach,117272
Amaranthus chlorostachys,117272
"Amaranthus chlorostachys Willd., non auct.",117272
Amaranthus cruentus L.,117272
Amaranthus hybridus subsp. cruentus (L.) Thell.,117272
Amaranthus hybridus subsp. cruentus,117272
blood amaranth,117272
prince's feather,117272
purple amaranth,117272
Amaranthus hybridus,3565
Amaranthus chlorostachys auct.,3565
Amaranthus hybridus L.,3565
Amaranthus patulus Bertol.,3565
Amaranthus patulus,3565
green amaranth,3565
pigweed,3565
slim amaranth,3565
Amaranthus hybridus cf. subsp. cruentus ABS-2019,2614531
Amaranthus hypochondriacus,28502
"Amaranthus hybridus var. erythrostachys Moq., 1849",28502
"Amaranthus hypochondriacus L., 1753",28502
Amaranthus hypocondriacus,28502
grain amaranth,28502
Amaranthus powellii,158579
Amaranthus powellii S.Watson,158579
Amaranthus powellii subsp. powellii,1454547
Amaranthus retroflexus,124763
"Amaranthus retroflexus L., 1753",124763
common amaranth,124763
redroot amaranth,124763
rough pigweed,124763
Amaranthus tricolor,29722
Amaranthus gangeticus L.,29722
Amaranthus gangeticus,29722
Amaranthus mangostanus,29722
Amaranthus tricolor L.,29722
Chinese spinach,29722
tampala,29722
Amaranthus tuberculatus,277990
Amaranthus rudis J.D.Sauer,277990
Amaranthus rudis,277990
Amaranthus tuberculatus (Moq.) J.D.Sauer,277990
Amaranthus viridis,56196
Amaranthus gracilis L.,56196
Amaranthus gracilis,56196
Amaranthus viridis L.,56196
bledo,56196
slender amaranth,56196
Amaryllis vittata,231486
Amaryllis vittata L'Her.,231486
Hippeastrum vittatum (L'Her.) Herb.,231486
Hippeastrum vittatum,231486
Amblyomma americanum,6943
"Amblyomma americanum (Linnaeus, 1758)",6943
"Haemalastor americanus Kollar, 1832",6943
Haemalastor americanus,6943
Lone Star tick,6943
Amblyomma brasiliense,257691
"Amblyomma brasiliense Aragao, 1908",257691
Amblyomma cooperi,251379
"Amblyomma cooperi Nuttall & Warburton, 1907",251379
Amblyomma geayi,251383
"Amblyomma geayi Neumann, 1899",251383
Amblyomma hebraeum,34608
African tick bite fever vector,34608
"Amblyomma hebraeum Koch, 1844",34608
bont tick,34608
English bont tick,34608
Amblyomma maculatum,34609
"Amblyomma maculatum Koch, 1844",34609
Gulf Coast tick,34609
Amblyomma rotundatum,251395
"Amblyomma rotundatum Koch, 1844",251395
Amblyomma scutatum,251397
"Amblyomma scutatum Neumann, 1899",251397
Amblyomma variegatum,34610
Amblyomma (Theileriella) variegatum,34610
"Amblyomma variegatum (Fabricius, 1794)",34610
tropical bont tick,34610
Amblyrhynchus cristatus,51208
"Amblyrhynchus cristatus Bell, 1825",51208
OUMNH 6176,51208
OUMNH:6176,51208
Amborella trichopoda,13333
Amborella trichopoda Baill.,13333
Ambrosia artemisiifolia,4212
"Ambrosia artemisiifolia L., 1753",4212
"Ambrosia paniculata Michx., 1803, nom. superfl.",4212
Ambrosia paniculata,4212
annual ragweed,4212
common ragweed,4212
short ragweed,4212
Ambrosia artemisiifolia var. elatior (L.) Descourt.,4215
Ambrosia artemisiifolia var. elatior,4215
Ambrosia elatior L.,4215
Ambrosia elatior,4215
Ambrosia psilostachya,29715
Ambrosia psilostachya DC.,29715
Ambrosia trifida,4214
Ambrosia trifida L.,4214
giant ragweed,4214
Ambystoma barbouri,238860
"Ambystoma barbouri Kraus & Petranka, 1989",238860
streamside salamander,238860
Ambystoma maculatum,43114
"Ambystoma maculatum (Shaw, 1802)",43114
spotted salamander,43114
Ambystoma mexicanum,8296
"Ambystoma mexicanum (Shaw & Nodder, 1798)",8296
axolotl,8296
Ambystoma texanum,8304
"Ambystoma texanum (Matthes, 1855)",8304
smallmouth salamander,8304
Ambystoma tigrinum,8305
"Ambystoma tigrinum (Green, 1825)",8305
tiger salamander,8305
Ambystoma tigrinum diaboli,354124
Ambystoma tigrinum tigrinum,43116
Eastern tiger salamander,43116
Ameiurus catus,66911
"Ameiurus catus (Linnaeus, 1758)",66911
Ictalurus catus,66911
Pimelodus catus,66911
Silurus catus,66911
white catfish,66911
Ameiurus nebulosus,27778
"Ameiurus nebulosus (Lesueur, 1819)",27778
brown bullhead,27778
Ictalurus nebulosus,27778
Pimelodus nebulosus,27778
Amia calva,7924
"Amia calva Linnaeus, 1766",7924
bowfin,7924
Amianthium muscitoxicum,164818
Amianthium muscaetoxicum,164818
Amianthium muscitoxicum (Walter) A.Gray,164818
flypoison,164818
Melanthium muscitoxicum,164818
Melanthium muscitoxicum Walter,164818
Ammi majus,48026
ameo mayor,48026
Ammi majus L.,48026
bishop's-weed,48026
cicuta-negra,48026
lady's-lace,48026
Ammopiptanthus mongolicus,126911
Ammopiptanthus mongolicus (Maxim. ex Kom.) S.H.Cheng,126911
Ammothea hilgendorfi,258330
Ammotragus lervia,9899
aoudad,9899
Barbary sheep,9899
Amoeba proteus,5775
Amolops loloensis,318551
"Amolops loloensis (Liu, 1950)",318551
Lolokou sucker frog,318551
rufous-spotted torrent frog,318551
"Staurois loloensis Liu, 1950",318551
Staurois loloensis,318551
Amorpha fruticosa,48131
Amorpha fruticosa L.,48131
bastard indigo,48131
false indigo,48131
Amorphophallus konjac,78372
Amorphophallus konjac K.Koch,78372
Amorphophallus rivieri Durieu ex Carriere,78372
Amorphophallus rivieri,78372
devil's-tongue,78372
elephant-yam,78372
konnyaku,78372
mo-yu,78372
Amorphophallus paeonifolius var. campanulatus,203634
Amorphophallus campanulatus Blume ex Decne.,203634
Amorphophallus campanulatus,203634
Amorphophallus paeonifolius var. campanulatus (Decne.) M.Sivadasan,203634
Amorphophallus paeoniifolius var. campanulatus,203634
Amorphotheca resinae,5101
Amorphotheca resinae Parberry 1969,5101
ATCC 200942,5101
CBS 406.68,5101
Cladosporium avellaneum G.A. de Vries 1952,5101
Cladosporium avellaneum,5101
Cladosporium resinae f. avellaneum,5101
Cladosporium resina,5101
Cladosporium sp. KUC3009,5101
creosote fungus,5101
Hormoconis resinae,5101
Hormodendrum resinae,5101
JCM 11449,5101
kerosene fungus,5101
Amorphotheca resinae ATCC 22711,857342
Hormoconis resinae ATCC 22711,857342
Ampelomyces quisqualis,50730
Ampelomyces sp. 2006-0889,50730
Ampelomyces sp. CBS 130.79,50730
Ampelomyces sp. CBS 131.31,50730
Ampelomyces sp. DSM 2222,50730
CBS 129.79,50730
Amphidinium carterae,2961
Amphidinium carteriae Hulburt 1957,2961
Amphidinium carteriae,2961
Amphitrite ornata,129555
Amphiuca crassipes,399438
Paraleptuca crassipes,399438
"Paraleptuca crassipes (White, 1847)",399438
Uca crassipes,399438
"Uca crassipes (White, 1847)",399438
Amphiuma means,8312
"Amphiuma means Garden, 1821",8312
Congo eel,8312
Congo snake,8312
two-toed amphiuma,8312
two-toed Congo eel,8312
two-toed salamander,8312
Amphiuma tridactylum,8313
Amphiuma means tridactylum,8313
"Amphiuma tridactylum Cuvier, 1827",8313
Muraenopsis tridactyla,8313
three-toed amphiuma,8313
three-toed salamander,8313
Amphiura filiformis,82378
Ampullaria crossean,228791
Amylomyces rouxii,29923
Mucor rouxii,29923
Anabas testudineus,64144
Amphiprion testudineus,64144
"Anabas testudineus (Bloch, 1792)",64144
"Anthias testudineus Bloch, 1792",64144
Anthias testudineus,64144
Antias testudineus,64144
climbing perch,64144
Anableps anableps,195821
"Anableps anableps (Linnaeus, 1758)",195821
"Cobitis anableps Linnaeus, 1758",195821
Cobitis anableps,195821
four eyed fish,195821
largescale foureyes,195821
Anacamptis laxiflora,59336
"Anacamptis laxiflora (Lam.) R.M.Bateman, Pridgeon & M.W.Chase",59336
Orchis laxiflora Lam.,59336
Orchis laxiflora,59336
Orchis pseudolaxiflora Czerniak.,59336
Orchis pseudolaxiflora,59336
Anacamptis morio,59340
"Anacamptis morio (L.) R.M.Bateman, A.M.Pridgeon & M.W.Chase",59340
Orchis morio L.,59340
Orchis morio,59340
Anacamptis morio subsp. morio,1594196
Anacamptis pyramidalis,59316
"Anacamptis pyramidalis (L.) Rich., 1817",59316
"Orchis pyramidalis L., 1753",59316
Orchis pyramidalis,59316
Anacardium occidentale,171929
Anacardium occidentale L.,171929
cashew,171929
maranon,171929
Anadara trapezia,6556
"Anadara trapezia (Deshayes, 1839)",6556
ark clam,6556
Anaeromyces sp. W-98,191512
Ananas comosus,4615
"Ananas comosus (L.) Merr., 1917",4615
Ananas comosus var. comosus,4615
"Ananas lucidus Mill., 1754",4615
Ananas lucidus,4615
pineapple,4615
"Ananas comosus var. erectifolius (L.B.Sm.) Coppens & F.Leal, 2002",2026107
Ananas comosus var. erectifolius,2026107
Anarhichas lupus,8204
"Anarhichas lupus Linnaeus, 1758",8204
Anarhichas orientalis lupus,8204
Atlantic wolffish,8204
wolf-fish,8204
Anarhichas minor,65739
"Anarhichas minor Olafsen, 1772",65739
spotted wolffish,65739
Anas platyrhynchos,8839
Anas boschas,8839
Anas domesticus,8839
Anas platyrhynchos f. domestica,8839
Anas platyrhynchos Linnaeus 1758,8839
Beijing ducks,8839
domestic duck,8839
duck,8839
mallard duck,8839
mallard ducks,8839
mallard,8839
Pekin duck,8839
Peking duck,8839
Anas platyrhynchos platyrhynchos,8840
common mallard,8840
northern mallard,8840
Anas platyrhynchos x Cairina moschata (domestic duck x muscovy,8841
Anas platyrhynchos x Cairina moschata,8841
domestic duck x muscovy duck,8841
Anas sp.,42806
Anastrepha amita,95490
"Anastrepha amita Zucchi, 1979",95490
Anastrepha bistrigata,95497
"Anastrepha bistrigata Bezzi, 1919",95497
Anastrepha fraterculus,95504
"Anastrepha fraterculus (Wiedemann, 1830)",95504
Dacus fraterculus,95504
Anastrepha grandis,87114
"Anastrepha grandis (Macquart, 1846)",87114
South American cucurbit fruit fly,87114
Anastrepha obliqua,95512
"Anastrepha obliqua Greene, 1934",95512
"Anastrepha obliqua (Macquart, 1835)",95512
Anastrepha serpentina,43388
"Anastrepha serpentina (Wiedemann, 1830)",43388
Anastrepha sororcula,95519
"Anastrepha sororcula Zucchi, 1979",95519
Anastrepha striata,95521
"Anastrepha striata Schiner, 1868",95521
Anastrepha suspensa,28587
"Anastrepha suspensa (Loew, 1862)",28587
Caribbean fruit fly,28587
Anatolica polita borealis,442711
"Anatolica polita borealis Kaszab, 1964",442711
Anchusa officinalis,89630
Anchusa officinalis L.,89630
Ancylostoma caninum,29170
dog hookworm,29170
Ancylostoma ceylanicum,53326
"Ancylostoma ceylanicum Looss, 1911",53326
Ancylostoma duodenale,51022
Andrias japonicus,166789
"Andrias japonicus (Temminck, 1836)",166789
Andrias scheuchzeri japonicus,166789
Cryptobranchus japonicus,166789
Hydrosalamandra japonica,166789
Japanese giant salamander,166789
Megalobatrachus japonicus,166789
Triton japonicus,166789
"Triton japonicus Temminck, 1836",166789
Androctonus amoreuxi,112024
Androctonus australis,6858
Sahara scorpion,6858
Androctonus australis garzonii,129569
Androctonus mauretanicus mauretanicus,6860
Androctonus mauritanicus mauritanicus,6860
Andrographis paniculata,175694
Andrographis paniculata (Burm.f.) Nees,175694
Aneides ferreus,154578
Anemia phyllitidis,12940
Anemia phyllitidis (L.) Sw.,12940
Anemia phyllitidis var. tweedieana Hassl.,1844371
Anemia phyllitidis var. tweedieana,1844371
Anemone leveillei,212809
Anemone leveillei Ulbr.,212809
Anemonia erythraea,48400
"Actinia erythraea Hemprich & Ehrenberg in Ehrenberg, 1834",48400
Actinia erythraea,48400
"Anemonia erythraea (Hemprich & Ehrenberg in Ehrenberg, 1834)",48400
Anemonia majano,105399
Anemonia rustica,444856
Anemonia sulcata,6108
"Actinia sulcata Pennant, 1777",6108
Actinia sulcata,6108
"Anemonia sulcata (Pennant, 1777)",6108
snake-locks sea anemone,6108
Anemonia viridis,51769
"Priapus viridis Forsskal, 1775",51769
Priapus viridis,51769
Anethum graveolens,40922
Anethum graveolens L.,40922
dill,40922
Angelica archangelica,40949
Angelica archangelica L.,40949
wild parsnip,40949
Angelica dahurica,48101
Angelica dahurica (Fisch.) Benth. & Hook.f.,48101
Angelica dahurica var. formosana (H.Boissieu) Yen,714446
Angelica dahurica var. formosana,714446
Angiopteris lygodiifolia,3267
Angiopteris lygodiifolia Rosenst.,3267
turnip fern,3267
Angiostrongylus cantonensis,6313
"Angiostrongylus cantonensis (Chen, 1935)",6313
rat lungworm,6313
Anguilla anguilla,7936
Angill angill,7936
Anguilla anguilla anguilla,7936
"Anguilla anguilla (Linnaeus, 1758)",7936
European eel,7936
European freshwater eel,7936
"Muraena anguilla Linnaeus, 1758",7936
Muraena anguilla,7936
Anguilla australis,7940
"Anguilla australis Richardson, 1841",7940
Australian eel,7940
Australian shortfin eel,7940
Anguilla australis schmidtii,86962
"Anguilla australis schmidti Philipps, 1925",86962
Anguilla australis schmidti,86962
Anguilla japonica,7937
"Anguilla japonica Temminck & Schlegel, 1846",7937
Japanese eel,7937
Anguilla rostrata,7938
American eel,7938
"Anguilla rostrata (Lesueur, 1817)",7938
"Muraena rostrata Lesueur, 1817",7938
Muraena rostrata,7938
Anguis fragilis,102178
"Anguis fragilis Linnaeus, 1758",102178
Blindschleiche,102178
Slow worm,102178
Anguis fragilis fragilis,2563683
Anisakis simplex,6269
Anisakis simplex B,6269
"Anisakis simplex (Rudolphi, 1809)",6269
herring worm,6269
Anisodus acutangulus,402998
Anisodus acutangulus C.Y.Wu & C.Chen,402998
Anisodus tanguticus,243964
Anisodus tanguticus (Maxim.) Pascher,243964
Anisopteromalus calandrae,76800
Anniella pulchra,51957
"Anniella pulchra Gray, 1852",51957
MVZ 64656,51957
Annona cherimola,49314
Annona cherimola cv. 'Fino de Jete',49314
Annona cherimola Mill.,49314
cherimoya,49314
chirimoya,49314
custard apple,49314
Annona squamosa,301693
Annona squamosa L.,301693
ata,301693
custard-apple,301693
sugar-apple,301693
sweetsop,301693
Anolis carolinensis,28377
"Anolis carolinensis (Voigt, 1832)",28377
"Anolis carolinensis Voigt, 1832",28377
Carolina anole,28377
green anole,28377
UCMZ 53793,28377
Anolis pulchellus,40675
"Anolis pulchellus Dumeril & Bibron, 1837",40675
MNHN 796,40675
Anolis sagrei,38937
"Anolis sagrei Dumeril & Bibron, 1837",38937
Brown anole,38937
MNHN 2340,38937
Norops sagrei,38937
Anomala cuprea,121601
cupreous chafer,121601
Anopheles albimanus,7167
Anopheles aquasalis,42839
Anopheles arabiensis,7173
"Anopheles arabiensis Patton, 1905",7173
Anopheles cracens,123217
Anopheles (Cellia) cracens,123217
"Anopheles cracens Sallum & Peyton, 2005",123217
Anopheles dirus B,123217
Anopheles culicifacies,139723
"Anopheles culicifacies Giles, 1901",139723
Anopheles darlingi,43151
American malaria mosquito,43151
"Anopheles darlingi Root, 1926",43151
Anopheles paulistensis,43151
Nyssorhynchus darlingi,43151
Anopheles dirus,7168
Anopheles (Cellia) dirus,7168
"Anopheles dirus Peyton & Harrison, 1979",7168
Anopheles dirus sensu stricto,7168
Anopheles dirus A,48724
